Species,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
Black-winged Cuckooshrike,0.0,0.0,0.0153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0131579
Black-headed Cuckooshrike,0.0,0.0363636,0.0769231,0.0175439,0.0238095,0.0,0.05,0.0,0.0,0.0,0.0,0.0394737
Mangrove Whistler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indian Golden Oriole,0.0,0.0,0.0,0.0175439,0.0238095,0.0,0.05,0.0,0.0,0.0294118,0.0,0.0
Black-naped Oriole,0.0,0.0,0.0307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black-hooded Oriole,0.0789474,0.1272727,0.2461538,0.1929825,0.2142857,0.0625,0.125,0.1724138,0.1052632,0.0588235,0.15625,0.1315789
Ashy Woodswallow,0.0526316,0.0727273,0.1692308,0.1052632,0.1190476,0.03125,0.15,0.0689655,0.0263158,0.0882353,0.0,0.0789474
Common Woodshrike,0.0,0.0181818,0.0153846,0.0,0.047619,0.03125,0.0,0.0172414,0.0,0.0,0.0,0.0131579
Common Iora,0.0,0.2363636,0.2307692,0.2280702,0.2619048,0.1875,0.125,0.1034483,0.0789474,0.1470588,0.0625,0.1447368
White-throated Fantail,0.1315789,0.2,0.1846154,0.2105263,0.2142857,0.125,0.075,0.1034483,0.0526316,0.0882353,0.0625,0.0789474
Black Drongo,0.1315789,0.2727273,0.3692308,0.2807018,0.3571429,0.1875,0.25,0.2758621,0.1842105,0.3823529,0.21875,0.2631579
Ashy Drongo,0.0,0.0,0.0615385,0.0175439,0.0,0.03125,0.025,0.0,0.0,0.0294118,0.0,0.0131579
Bronzed Drongo,0.0789474,0.1272727,0.1384615,0.0877193,0.1190476,0.0,0.05,0.0517241,0.0263158,0.0294118,0.03125,0.0394737
Lesser Racket-tailed Drongo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hair-crested Drongo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0263158,0.0,0.0,0.0131579
Greater Racket-tailed Drongo,0.0,0.0,0.0153846,0.0175439,0.0,0.0,0.0,0.0,0.0,0.0294118,0.0,0.0
Black-naped Monarch,0.0,0.2,0.1076923,0.0526316,0.1428571,0.0,0.05,0.0517241,0.0263158,0.0294118,0.0,0.0789474
Indian Paradise-Flycatcher,0.0,0.0,0.0,0.0175439,0.0238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brown Shrike,0.0526316,0.2545455,0.2769231,0.1403509,0.1190476,0.0625,0.025,0.0689655,0.0,0.0294118,0.0625,0.0263158
Long-tailed Shrike,0.0789474,0.2181818,0.1538462,0.0701754,0.0952381,0.0,0.05,0.0344828,0.0,0.0588235,0.03125,0.1315789
Gray-backed Shrike,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0131579
shrike sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rufous Treepie,0.2105263,0.1636364,0.1692308,0.2280702,0.1428571,0.09375,0.1,0.1551724,0.2631579,0.2058824,0.125,0.1447368
House Crow,0.6578947,0.6727273,0.5538462,0.6491228,0.5714286,0.84375,0.625,0.5689655,0.6842105,0.5294118,0.78125,0.4078947
Large-billed Crow,0.4736842,0.5818182,0.5230769,0.5438596,0.5952381,0.625,0.425,0.4655172,0.3947368,0.4705882,0.5625,0.4868421
Asian Tit,0.0789474,0.1090909,0.1538462,0.1578947,0.1666667,0.1875,0.15,0.137931,0.1315789,0.2647059,0.3125,0.1578947
Bengal Bushlark,0.0,0.0363636,0.0153846,0.0,0.0,0.0,0.0,0.0172414,0.0,0.0,0.0,0.0131579
Oriental Skylark,0.0,0.0,0.0,0.0,0.0238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Common Tailorbird,0.2631579,0.4,0.4153846,0.4035088,0.3333333,0.28125,0.15,0.2413793,0.1578947,0.3529412,0.1875,0.25
Delicate Prinia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plain Prinia,0.0526316,0.1090909,0.0307692,0.0175439,0.0,0.0,0.025,0.0344828,0.0,0.0294118,0.03125,0.0921053
prinia sp.,0.0,0.0,0.0153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zitting Cisticola,0.0,0.0545455,0.0153846,0.0,0.0,0.0,0.05,0.0344828,0.0,0.0,0.0,0.0526316
Thick-billed Warbler,0.0,0.0,0.0153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black-browed Reed Warbler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paddyfield Warbler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0263158,0.0,0.0,0.0394737
Blyth's Reed Warbler,0.0,0.0,0.0,0.0350877,0.0,0.0,0.0,0.0,0.0,0.0294118,0.0,0.0263158
Clamorous Reed Warbler,0.0,0.0181818,0.0153846,0.0175439,0.0238095,0.0,0.0,0.0,0.0,0.0294118,0.03125,0.0394737
Acrocephalus sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pallas's Grasshopper Warbler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0263158,0.0,0.0,0.0
Common Grasshopper Warbler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baikal Bush Warbler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotted Bush Warbler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0131579
Striated Grassbird,0.0,0.0181818,0.0,0.0,0.0,0.0,0.0,0.0172414,0.0263158,0.0,0.0,0.0131579
Gray-throated Martin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank Swallow,0.0,0.0363636,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0294118,0.03125,0.0
Barn Swallow,0.0263158,0.1636364,0.2,0.1052632,0.0714286,0.0,0.125,0.0689655,0.0789474,0.0882353,0.09375,0.2236842
Eastern Red-rumped Swallow,0.0263158,0.1272727,0.1076923,0.0701754,0.0,0.0,0.0,0.0172414,0.0,0.0294118,0.03125,0.0131579
Streak-throated Swallow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swallow sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Red-whiskered Bulbul,0.0,0.0,0.0461538,0.0175439,0.0,0.0,0.0,0.0344828,0.0,0.0294118,0.0,0.0
Red-vented Bulbul,0.6315789,0.4363636,0.6461538,0.754386,0.5952381,0.625,0.525,0.6206897,0.6052632,0.5294118,0.40625,0.4342105
Yellow-browed Warbler,0.0,0.0,0.0,0.0175439,0.0238095,0.0,0.0,0.0,0.0,0.0294118,0.03125,0.0394737
Tickell's Leaf Warbler,0.0,0.0,0.0153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0131579
Dusky Warbler,0.0263158,0.0727273,0.1230769,0.0701754,0.1190476,0.03125,0.05,0.1551724,0.0,0.0882353,0.03125,0.0921053
Common Chiffchaff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0131579
Greenish Warbler,0.0526316,0.0545455,0.0923077,0.0526316,0.1428571,0.0625,0.025,0.0172414,0.0,0.0294118,0.03125,0.0263158
Large-billed Leaf Warbler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0172414,0.0,0.0,0.0,0.0
Blyth's Leaf Warbler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phylloscopus sp.,0.0263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yellow-eyed Babbler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indian White-eye,0.0263158,0.0727273,0.0461538,0.0350877,0.0238095,0.0,0.025,0.0517241,0.0263158,0.0294118,0.0625,0.0526316
Pin-striped Tit-Babbler,0.0,0.0363636,0.0461538,0.0,0.0238095,0.0,0.025,0.0,0.0,0.0294118,0.0,0.0
Abbott's Babbler,0.0,0.0727273,0.0615385,0.0175439,0.0952381,0.0,0.0,0.0172414,0.0,0.0294118,0.0,0.0
Jungle Babbler,0.0,0.0,0.0769231,0.0,0.0238095,0.03125,0.025,0.0172414,0.0263158,0.0294118,0.0,0.0131579
Striated Babbler,0.0,0.0363636,0.0307692,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.03125,0.0526316
Velvet-fronted Nuthatch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0294118,0.0,0.0
Rosy Starling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indian Pied Starling,0.4210526,0.4727273,0.4461538,0.4385965,0.3809524,0.3125,0.425,0.4310345,0.3947368,0.4411765,0.3125,0.3421053
Brahminy Starling,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
Chestnut-tailed Starling,0.0526316,0.1818182,0.2153846,0.0701754,0.1190476,0.03125,0.075,0.1206897,0.1315789,0.1176471,0.125,0.0526316
Common Myna,0.7894737,0.7454545,0.8,0.8421053,0.7619048,0.84375,0.7,0.7413793,0.7894737,0.7647059,0.84375,0.5789474
Bank Myna,0.0263158,0.0181818,0.0153846,0.0,0.0,0.0625,0.0,0.0172414,0.0263158,0.0,0.0,0.0
Jungle Myna,0.6842105,0.6909091,0.7230769,0.7719298,0.7142857,0.8125,0.65,0.6551724,0.6052632,0.7941176,0.78125,0.5
Scaly Thrush,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0344828,0.0,0.0,0.0,0.0
Pied Thrush,0.0,0.0,0.0153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Orange-headed Thrush,0.1052632,0.1454545,0.0923077,0.0701754,0.1904762,0.03125,0.0,0.0,0.0,0.0,0.0,0.0394737
Tickell's Thrush,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0344828,0.0,0.0294118,0.0,0.0
Dark-sided Flycatcher,0.0,0.0,0.0,0.0015,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0
Asian Brown Flycatcher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brown-breasted Flycatcher,0.0,0.0,0.0307692,0.0175439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotted Flycatcher,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oriental Magpie-Robin,0.3421053,0.3636364,0.5230769,0.5964912,0.5,0.34375,0.25,0.4482759,0.3684211,0.3529412,0.34375,0.4210526
Verditer Flycatcher,0.0,0.0,0.0153846,0.0175439,0.0,0.0,0.025,0.0517241,0.0,0.0,0.0,0.0394737
Blue-throated Flycatcher,0.0,0.0,0.0307692,0.0,0.0,0.0,0.025,0.0172414,0.0,0.0294118,0.0,0.0131579
Cyornis sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bluethroat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0131579
Siberian Rubythroat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0131579
Taiga Flycatcher,0.0,0.0363636,0.1230769,0.0526316,0.2142857,0.03125,0.0015,0.0862069,0.0789474,0.1176471,0.09375,0.0657895
Black Redstart,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0
Blue-capped Rock-Thrush,0.0,0.0,0.0153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blue Rock-Thrush,0.0,0.0,0.0,0.0175439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Siberian Stonechat,0.0,0.0363636,0.0,0.0,0.0238095,0.0,0.0,0.0344828,0.0263158,0.0,0.0,0.0394737
Isabelline Wheatear,0.0,0.0,0.0461538,0.0350877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Orange-bellied Flowerpecker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pale-billed Flowerpecker,0.0526316,0.1090909,0.0615385,0.0877193,0.047619,0.125,0.0,0.0689655,0.0,0.1176471,0.0625,0.1184211
Scarlet-backed Flowerpecker,0.0,0.0363636,0.0307692,0.0175439,0.0,0.03125,0.025,0.0172414,0.0,0.0294118,0.0625,0.0394737
flowerpecker sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0263158,0.0,0.0,0.0
Ruby-cheeked Sunbird,0.0,0.0,0.0153846,0.0,0.047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Purple-rumped Sunbird,0.1052632,0.2181818,0.2153846,0.1754386,0.1190476,0.1875,0.1,0.1206897,0.0789474,0.1176471,0.1875,0.1447368
Purple Sunbird,0.1052632,0.1454545,0.2,0.1754386,0.1666667,0.21875,0.175,0.1724138,0.0789474,0.1176471,0.125,0.1710526
sunbird sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0263158,0.0,0.0,0.0
Little Spiderhunter,0.1052632,0.1454545,0.0461538,0.0877193,0.1666667,0.0625,0.05,0.0517241,0.0263158,0.0588235,0.03125,0.0394737
spiderhunter sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Streaked Weaver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baya Weaver,0.0,0.0545455,0.0153846,0.0,0.0,0.0,0.0,0.0172414,0.0,0.0,0.03125,0.0263158
Black-breasted Weaver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indian Silverbill,0.0,0.0363636,0.0,0.0,0.0238095,0.0,0.025,0.0517241,0.0263158,0.0,0.03125,0.0263158
Scaly-breasted Munia,0.0526316,0.0727273,0.1076923,0.0526316,0.0,0.03125,0.0,0.0689655,0.0263158,0.0294118,0.03125,0.0263158
White-rumped Munia,0.0526316,0.1090909,0.1230769,0.0526316,0.0238095,0.0,0.0015,0.0689655,0.0526316,0.0,0.0,0.0131579
Tricolored Munia,0.0,0.0,0.0153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0131579
Chestnut Munia,0.0,0.0363636,0.0153846,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0263158
House Sparrow,0.6315789,0.5454545,0.4923077,0.5438596,0.5952381,0.65625,0.525,0.5517241,0.5789474,0.5,0.46875,0.4078947
Passer sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Forest Wagtail,0.0,0.0,0.0461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gray Wagtail,0.0,0.0,0.0461538,0.0175439,0.0952381,0.0,0.025,0.0015,0.0526316,0.0294118,0.03125,0.0131579
Eastern Yellow Wagtail,0.0,0.0545455,0.0307692,0.0175439,0.047619,0.0,0.05,0.0172414,0.0,0.0294118,0.0,0.0394737
Western/Eastern Yellow Wagtail,0.0,0.0181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Citrine Wagtail,0.0,0.0181818,0.0,0.0,0.0238095,0.0,0.025,0.0,0.0,0.0,0.0,0.0
White-browed Wagtail,0.0263158,0.0545455,0.0307692,0.0350877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
White Wagtail,0.0526316,0.2,0.2615385,0.1403509,0.1190476,0.09375,0.125,0.0862069,0.1578947,0.1470588,0.03125,0.1973684
wagtail sp.,0.0,0.0,0.0,0.0175439,0.0,0.0,0.0,0.0,0.0,0.0294118,0.0,0.0
Richard's Pipit,0.0263158,0.0363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paddyfield Pipit,0.0526316,0.0181818,0.0307692,0.0350877,0.047619,0.03125,0.0015,0.0172414,0.0,0.0,0.0,0.0394737
Richard's/Paddyfield Pipit,0.0,0.0,0.0153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blyth's Pipit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olive-backed Pipit,0.0,0.0,0.0769231,0.0,0.0238095,0.0,0.025,0.0,0.0,0.0,0.0,0.0131579
pipit sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0
Common Rosefinch,0.0,0.0,0.0153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chestnut-eared Bunting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0263158
passerine sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
