Species,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
Fulvous Whistling-Duck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lesser Whistling-Duck,0.0967742,0.0188679,0.0333333,0.0307692,0.0,0.0294118,0.0166667,0.0172414,0.0111111,0.0215054,0.0015,0.008547
Bar-headed Goose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166667,0.0
Graylag Goose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ruddy Shelduck,0.0,0.0,0.0015,0.0,0.0,0.0441176,0.0,0.0,0.0,0.0,0.0,0.0
Common Shelduck,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333,0.0,0.0111111,0.0,0.0,0.0
Cotton Pygmy-Goose,0.0,0.0,0.0,0.0,0.0,0.0,0.0166667,0.0,0.0,0.0107527,0.0,0.0
Garganey,0.0,0.0,0.0,0.0,0.0,0.0147059,0.0,0.0,0.0,0.0,0.0,0.0
Northern Shoveler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0222222,0.0,0.0,0.0
Gadwall,0.0,0.0,0.0,0.0,0.0338983,0.0,0.0,0.0,0.0111111,0.0,0.0,0.0
Falcated Duck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eurasian Wigeon,0.0,0.0,0.0,0.0,0.0,0.0294118,0.0333333,0.0,0.0,0.0,0.0,0.008547
Mallard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111111,0.0,0.0,0.0
Northern Pintail,0.0,0.0,0.0,0.0,0.0,0.0147059,0.0,0.0,0.0,0.0,0.0,0.0
Green-winged Teal,0.0,0.0,0.0,0.0,0.0,0.0,0.0166667,0.0,0.0111111,0.0,0.0,0.008547
Ferruginous Duck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tufted Duck,0.0,0.0,0.0,0.0,0.0,0.0147059,0.0,0.0,0.0,0.0,0.0,0.0
duck sp.,0.0,0.0,0.0,0.0,0.0,0.0147059,0.0,0.0,0.0,0.0,0.0,0.008547
Red Junglefowl,0.0,0.0,0.0,0.0153846,0.1186441,0.0588235,0.0015,0.0517241,0.2,0.1290323,0.1333333,0.1196581
Gray Francolin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old world quail sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0172414,0.0,0.0,0.0,0.0
Rock Pigeon,0.1935484,0.0566038,0.1166667,0.0923077,0.0508475,0.0294118,0.0166667,0.1034483,0.0555556,0.0967742,0.0333333,0.0683761
Oriental Turtle-Dove,0.0,0.0188679,0.0,0.0,0.0338983,0.0882353,0.0166667,0.0,0.0888889,0.0752688,0.1,0.0940171
Eurasian Collared-Dove,0.1290323,0.0,0.0666667,0.0307692,0.1694915,0.0882353,0.0833333,0.0172414,0.1666667,0.1290323,0.1333333,0.1538462
Red Collared-Dove,0.0322581,0.0,0.0666667,0.0,0.0338983,0.0294118,0.0333333,0.0172414,0.0111111,0.0430108,0.05,0.008547
Spotted Dove,0.6774194,0.5660377,0.6333333,0.5538462,0.4745763,0.4411765,0.4833333,0.5,0.4222222,0.3870968,0.35,0.2649573
Asian Emerald Dove,0.0,0.0,0.0,0.0,0.0169492,0.0147059,0.0,0.0,0.0,0.0015,0.0166667,0.0
Orange-breasted Green-Pigeon,0.0322581,0.0,0.0,0.0153846,0.0169492,0.0,0.0,0.0,0.0,0.0,0.0166667,0.008547
Ashy-headed Green-Pigeon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yellow-footed Green-Pigeon,0.0322581,0.0377358,0.0333333,0.0,0.0169492,0.0,0.0,0.0,0.0111111,0.0107527,0.0333333,0.025641
green-pigeon sp.,0.0322581,0.0,0.0166667,0.0153846,0.0169492,0.0,0.0,0.0,0.0111111,0.0,0.0,0.008547
Green Imperial-Pigeon,0.0,0.0,0.0,0.0,0.0,0.0,0.0166667,0.0,0.0015,0.0,0.0,0.017094
pigeon/dove sp.,0.0,0.0,0.0,0.0153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008547
Greater Coucal,0.1290323,0.1320755,0.1,0.0769231,0.1525424,0.0735294,0.0833333,0.1034483,0.2,0.1935484,0.0833333,0.1965812
Lesser Coucal,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0111111,0.0107527,0.0,0.0
Green-billed Malkoha,0.0,0.0188679,0.0166667,0.0923077,0.0169492,0.0735294,0.0666667,0.0689655,0.0777778,0.0752688,0.0833333,0.034188
Chestnut-winged Cuckoo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pied Cuckoo,0.0322581,0.0188679,0.0,0.0153846,0.0,0.0147059,0.0,0.0,0.0,0.0,0.0,0.0
Asian Koel,0.0645161,0.0377358,0.0666667,0.0923077,0.0677966,0.0588235,0.0333333,0.0689655,0.0111111,0.0430108,0.0333333,0.042735
Banded Bay Cuckoo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plaintive Cuckoo,0.0322581,0.0188679,0.0333333,0.0307692,0.0,0.0,0.0333333,0.0344828,0.0111111,0.0107527,0.0166667,0.017094
Gray-bellied Cuckoo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cacomantis sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Common Hawk-Cuckoo,0.0322581,0.0377358,0.0666667,0.0769231,0.0,0.0,0.0,0.0,0.0111111,0.0,0.0166667,0.017094
hawk-cuckoo sp.,0.0322581,0.0,0.0,0.0,0.0,0.0147059,0.0,0.0,0.0,0.0,0.0,0.008547
Indian Cuckoo,0.0322581,0.0,0.0,0.0153846,0.0169492,0.0,0.0166667,0.0,0.0015,0.0,0.0166667,0.0
Himalayan Cuckoo,0.0,0.0188679,0.0,0.0,0.0,0.0147059,0.0,0.0,0.0,0.0,0.0,0.0
Common Cuckoo,0.0322581,0.0188679,0.0,0.0153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuculus sp.,0.0,0.0,0.0,0.0307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Large-tailed Nightjar,0.0,0.0015,0.0666667,0.1230769,0.0677966,0.0735294,0.05,0.0517241,0.0777778,0.0215054,0.0166667,0.042735
Indian Nightjar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nightjar sp.,0.0,0.0,0.0,0.0153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Himalayan Swiftlet,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.0,0.0222222,0.0107527,0.0,0.0
House Swift,0.2580645,0.0943396,0.1333333,0.0769231,0.1016949,0.0882353,0.05,0.0517241,0.0111111,0.0537634,0.0166667,0.025641
Little/House Swift,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015
Asian Palm Swift,0.1612903,0.3018868,0.2333333,0.2769231,0.0508475,0.2058824,0.15,0.2068966,0.1333333,0.172043,0.1166667,0.1452991
swift sp.,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0
Slaty-breasted Rail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0107527,0.0,0.0
Eurasian Moorhen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0172414,0.0111111,0.0,0.0,0.008547
Eurasian Coot,0.0,0.0,0.0,0.0,0.0,0.0,0.0166667,0.0,0.0,0.0,0.0,0.008547
Gray-headed Swamphen,0.0322581,0.0188679,0.0,0.0,0.0,0.0,0.0,0.0344828,0.0,0.0,0.0,0.0
Watercock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111111,0.0,0.0,0.0
White-breasted Waterhen,0.0322581,0.0,0.0666667,0.0307692,0.0338983,0.0294118,0.05,0.0517241,0.1,0.1290323,0.1166667,0.0940171
Slaty-legged Crake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ruddy-breasted Crake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baillon's Crake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rail/crake sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Masked Finfoot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0344828,0.0222222,0.0215054,0.0833333,0.0512821
Great Thick-knee,0.0,0.0,0.0,0.0,0.0169492,0.0294118,0.0333333,0.0172414,0.0111111,0.0107527,0.0333333,0.034188
Indian Thick-knee,0.0,0.0,0.0,0.0,0.0169492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black-winged Stilt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pied Avocet,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eurasian Oystercatcher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008547
Black-bellied Plover,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0344828,0.0111111,0.0215054,0.0,0.017094
Pacific Golden-Plover,0.0,0.0188679,0.0015,0.0153846,0.0169492,0.0147059,0.0333333,0.0172414,0.0444444,0.0430108,0.0,0.008547
Little Ringed Plover,0.0,0.0,0.0015,0.0,0.0,0.0441176,0.0333333,0.0517241,0.0111111,0.0107527,0.0015,0.008547
River Lapwing,0.0322581,0.0,0.0015,0.0153846,0.0,0.0147059,0.0,0.0172414,0.0,0.0107527,0.0,0.0
Yellow-wattled Lapwing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gray-headed Lapwing,0.0967742,0.0754717,0.1166667,0.0307692,0.0169492,0.0294118,0.0166667,0.0344828,0.0555556,0.0645161,0.0833333,0.008547
Red-wattled Lapwing,0.0645161,0.0188679,0.1,0.0,0.0169492,0.0588235,0.05,0.0689655,0.0111111,0.0430108,0.0,0.025641
lapwing sp.,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tibetan Sand-Plover,0.0,0.0,0.0333333,0.0,0.0338983,0.0441176,0.0666667,0.0172414,0.0444444,0.0215054,0.0015,0.0598291
Greater Sand-Plover,0.0,0.0,0.0,0.0,0.0,0.0441176,0.0166667,0.0,0.0,0.0322581,0.0,0.008547
sand-plover sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kentish Plover,0.0,0.0,0.0,0.0,0.0169492,0.0735294,0.05,0.0344828,0.0555556,0.0322581,0.0015,0.008547
plover sp.,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008547
Greater Painted-Snipe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pheasant-tailed Jacana,0.0645161,0.0,0.0,0.0,0.0,0.0294118,0.0,0.0517241,0.0111111,0.0,0.0333333,0.0
Bronze-winged Jacana,0.0,0.0,0.0,0.0,0.0,0.0,0.0166667,0.0,0.0111111,0.0,0.0,0.008547
Whimbrel,0.0,0.0,0.0166667,0.0,0.1016949,0.1029412,0.1,0.0862069,0.1,0.0860215,0.0833333,0.0769231
Eurasian Curlew,0.0,0.0,0.0166667,0.0,0.0169492,0.0441176,0.1166667,0.0862069,0.0555556,0.0967742,0.0333333,0.0598291
Bar-tailed Godwit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111111,0.0,0.0,0.0
Black-tailed Godwit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0107527,0.0,0.008547
Pin-tailed Snipe,0.0,0.0,0.0,0.0153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008547
Common Snipe,0.0,0.0,0.0333333,0.0,0.0,0.0294118,0.0,0.0172414,0.0666667,0.0322581,0.0333333,0.017094
snipe sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111111,0.0,0.0,0.0
Terek Sandpiper,0.0,0.0,0.0166667,0.0,0.0,0.0294118,0.0333333,0.0172414,0.0222222,0.0107527,0.0,0.008547
Common Sandpiper,0.0967742,0.0188679,0.1166667,0.1846154,0.3050847,0.1911765,0.1833333,0.1551724,0.3,0.2688172,0.3,0.2905983
Green Sandpiper,0.0322581,0.0188679,0.0333333,0.0153846,0.0,0.0294118,0.0166667,0.0344828,0.0222222,0.0430108,0.0166667,0.0
Marsh Sandpiper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
