Species,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
Siberian Stonechat,0.0,0.0357143,0.0862069,0.0930233,0.0232558,0.0015,0.0243902,0.0352941,0.042735,0.0263158,0.0703125,0.0522876
White-tailed Stonechat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065359
Pied Bushchat,0.0,0.0267857,0.0015,0.0232558,0.0465116,0.04,0.0365854,0.0,0.008547,0.0015,0.0,0.0196078
Gray Bushchat,0.0,0.0,0.0,0.0,0.0,0.0,0.0243902,0.0,0.0,0.0,0.0078125,0.0
Desert Wheatear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0015,0.0
muscicapid sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065359
Thick-billed Flowerpecker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yellow-vented Flowerpecker,0.0,0.0089286,0.0,0.0,0.0,0.0,0.0,0.0,0.008547,0.0,0.0,0.0
Orange-bellied Flowerpecker,0.0,0.0,0.0,0.0,0.0232558,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pale-billed Flowerpecker,0.1304348,0.1875,0.0862069,0.1627907,0.1395349,0.04,0.1219512,0.2235294,0.1025641,0.1315789,0.1015625,0.1437908
Plain Flowerpecker,0.0,0.0,0.0,0.0,0.0,0.0,0.0121951,0.0,0.0,0.0131579,0.0,0.0
Scarlet-backed Flowerpecker,0.0652174,0.1428571,0.1896552,0.1162791,0.1395349,0.12,0.097561,0.0588235,0.0683761,0.0657895,0.03125,0.0522876
flowerpecker sp.,0.0869565,0.0,0.0172414,0.0,0.0,0.04,0.0121951,0.0117647,0.008547,0.0,0.0,0.0
Ruby-cheeked Sunbird,0.0652174,0.0892857,0.0172414,0.0,0.0232558,0.04,0.0487805,0.0235294,0.017094,0.0131579,0.0078125,0.0522876
Purple-rumped Sunbird,0.173913,0.1696429,0.2241379,0.1162791,0.0930233,0.04,0.1463415,0.0823529,0.1111111,0.1842105,0.15625,0.130719
Van Hasselt's Sunbird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Purple Sunbird,0.0652174,0.1071429,0.0015,0.0,0.1162791,0.12,0.0243902,0.1058824,0.1367521,0.0394737,0.0546875,0.0588235
Crimson Sunbird,0.0,0.0625,0.0517241,0.0697674,0.0930233,0.0,0.0243902,0.0235294,0.042735,0.0394737,0.0078125,0.0457516
sunbird sp.,0.0869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0235294,0.0,0.0,0.0,0.0
Little Spiderhunter,0.0652174,0.1428571,0.0517241,0.1162791,0.0930233,0.04,0.0487805,0.1176471,0.0683761,0.0394737,0.03125,0.1045752
Streaked Spiderhunter,0.0217391,0.0178571,0.0,0.0232558,0.0232558,0.0,0.0609756,0.0470588,0.0512821,0.0263158,0.0,0.0261438
spiderhunter sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Asian Fairy-bluebird,0.0,0.0089286,0.0,0.0,0.0,0.0,0.0121951,0.0,0.0,0.0,0.0,0.0065359
Blue-winged Leafbird,0.0,0.0089286,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0
Golden-fronted Leafbird,0.0652174,0.0625,0.0344828,0.0232558,0.1395349,0.04,0.0731707,0.0352941,0.025641,0.0526316,0.015625,0.0718954
Orange-bellied Leafbird,0.0217391,0.0178571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
leafbird sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Streaked Weaver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0131579,0.0,0.0
Baya Weaver,0.1086957,0.0267857,0.1724138,0.0930233,0.0232558,0.0,0.0365854,0.0117647,0.0,0.0394737,0.0625,0.0457516
Indian Silverbill,0.0652174,0.0446429,0.0172414,0.0465116,0.0465116,0.04,0.0243902,0.0117647,0.0,0.0,0.0234375,0.0261438
Scaly-breasted Munia,0.1304348,0.1071429,0.2758621,0.1395349,0.1395349,0.0,0.1097561,0.0823529,0.034188,0.0789474,0.0625,0.0392157
White-rumped Munia,0.0,0.0446429,0.0862069,0.0232558,0.0465116,0.0,0.0121951,0.0588235,0.034188,0.0394737,0.0078125,0.0130719
Tricolored Munia,0.0434783,0.0178571,0.0172414,0.0465116,0.0232558,0.0,0.0,0.0117647,0.0,0.0,0.0,0.0
Chestnut Munia,0.0434783,0.0535714,0.0689655,0.0465116,0.0697674,0.0,0.0,0.0235294,0.025641,0.0,0.0078125,0.0130719
Lonchura sp.,0.0,0.0089286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
House Sparrow,0.5,0.2142857,0.4310345,0.3488372,0.3023256,0.12,0.2682927,0.1529412,0.3162393,0.3421053,0.3828125,0.372549
Eurasian Tree Sparrow,0.0,0.0,0.0,0.0232558,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0
Forest Wagtail,0.0869565,0.0267857,0.0172414,0.0,0.0,0.0,0.0121951,0.0,0.017094,0.0,0.0,0.0
Gray Wagtail,0.0434783,0.0982143,0.1206897,0.0465116,0.1395349,0.08,0.097561,0.1058824,0.0512821,0.0394737,0.0234375,0.0784314
Western Yellow Wagtail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eastern Yellow Wagtail,0.0869565,0.0535714,0.1724138,0.0232558,0.0465116,0.0015,0.0609756,0.0352941,0.042735,0.0394737,0.0859375,0.0718954
Western/Eastern Yellow Wagtail,0.0,0.0178571,0.0,0.0232558,0.0232558,0.0015,0.0,0.0,0.017094,0.0394737,0.0078125,0.0
Citrine Wagtail,0.0434783,0.0625,0.1206897,0.0232558,0.1395349,0.04,0.0609756,0.1058824,0.1367521,0.0789474,0.0703125,0.0718954
White-browed Wagtail,0.0,0.0,0.0,0.0015,0.0,0.0,0.0243902,0.0235294,0.0,0.0131579,0.0078125,0.0065359
White Wagtail,0.2173913,0.2767857,0.4827586,0.372093,0.5116279,0.32,0.2682927,0.2823529,0.2905983,0.3815789,0.390625,0.3137255
wagtail sp.,0.0,0.0178571,0.0,0.0232558,0.0,0.0,0.0365854,0.0,0.0,0.0,0.015625,0.0065359
Richard's Pipit,0.0,0.0089286,0.0,0.0232558,0.0232558,0.0,0.0121951,0.0117647,0.008547,0.0394737,0.0234375,0.0261438
Paddyfield Pipit,0.0,0.0357143,0.0015,0.0697674,0.0465116,0.08,0.0121951,0.0235294,0.042735,0.0263158,0.0390625,0.0261438
Richard's/Paddyfield Pipit,0.0,0.0,0.0,0.0,0.0015,0.0015,0.0,0.0,0.0,0.0,0.0,0.0
Blyth's Pipit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rosy Pipit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125,0.0065359
Olive-backed Pipit,0.0434783,0.0089286,0.0172414,0.0232558,0.1162791,0.04,0.0731707,0.1411765,0.0683761,0.0657895,0.0234375,0.0849673
Red-throated Pipit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0117647,0.0,0.0,0.0,0.0
pipit sp.,0.0,0.0089286,0.0015,0.0015,0.0,0.0,0.0,0.0,0.008547,0.0131579,0.015625,0.0196078
Common Rosefinch,0.0,0.0089286,0.0,0.0,0.0,0.04,0.0121951,0.0,0.0,0.0,0.015625,0.0
rosefinch sp.,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chestnut-eared Bunting,0.0,0.0,0.0,0.0232558,0.0015,0.0,0.0,0.0,0.017094,0.0,0.0,0.0
Black-faced Bunting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065359
passerine sp.,0.0,0.0089286,0.0172414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bird sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0121951,0.0,0.0,0.0,0.0,0.0
